2025-04-21 08:36:16,196 [INFO] HTTP Request: GET https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json "HTTP/1.1 200 OK"
2025-04-21 08:36:17,367 [WARNING]  * Debugger is active!
2025-04-21 08:36:17,369 [INFO]  * Debugger PIN: 239-469-595
2025-04-21 08:57:05,170 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autoparse.py', reloading
2025-04-21 08:57:05,171 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autocommand.py', reloading
2025-04-21 08:57:05,171 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/errors.py', reloading
2025-04-21 08:57:05,171 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/automain.py', reloading
2025-04-21 08:57:05,171 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/autocommand/autoasync.py', reloading
2025-04-21 08:57:05,172 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_meta.py', reloading
2025-04-21 08:57:05,172 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/__init__.py', reloading
2025-04-21 08:57:05,172 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_functools.py', reloading
2025-04-21 08:57:05,172 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_compat.py', reloading
2025-04-21 08:57:05,173 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_collections.py', reloading
2025-04-21 08:57:05,173 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_adapters.py', reloading
2025-04-21 08:57:05,173 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_text.py', reloading
2025-04-21 08:57:05,173 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_itertools.py', reloading
2025-04-21 08:57:05,174 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/backports/__init__.py', reloading
2025-04-21 08:57:05,174 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/backports/tarfile/__init__.py', reloading
2025-04-21 08:57:05,174 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/backports/tarfile/__main__.py', reloading
2025-04-21 08:57:05,174 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/backports/tarfile/compat/__init__.py', reloading
2025-04-21 08:57:05,175 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/backports/tarfile/compat/py38.py', reloading
2025-04-21 08:57:05,176 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_text.py', reloading
2025-04-21 08:57:05,176 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/_text.py', reloading
2025-04-21 08:57:05,176 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/diagnose.py', reloading
2025-04-21 08:57:05,177 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/diagnose.py', reloading
2025-04-21 08:57:05,177 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/diagnose.py', reloading
2025-04-21 08:57:05,178 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/compat/py311.py', reloading
2025-04-21 08:57:05,178 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/compat/__init__.py', reloading
2025-04-21 08:57:05,178 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/importlib_metadata/compat/py39.py', reloading
2025-04-21 08:57:05,186 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/inflect/__init__.py', reloading
2025-04-21 08:57:05,187 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/inflect/compat/__init__.py', reloading
2025-04-21 08:57:05,187 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/inflect/compat/py38.py', reloading
2025-04-21 08:57:05,188 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/context.py', reloading
2025-04-21 08:57:05,188 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/functools/__init__.py', reloading
2025-04-21 08:57:05,188 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/collections/__init__.py', reloading
2025-04-21 08:57:05,189 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/__init__.py', reloading
2025-04-21 08:57:05,189 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/to-dvorak.py', reloading
2025-04-21 08:57:05,189 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/strip-prefix.py', reloading
2025-04-21 08:57:05,190 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/layouts.py', reloading
2025-04-21 08:57:05,191 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/to-qwerty.py', reloading
2025-04-21 08:57:05,191 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/jaraco/text/show-newlines.py', reloading
2025-04-21 08:57:05,191 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/more_itertools/__init__.py', reloading
2025-04-21 08:57:05,191 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/more_itertools/recipes.py', reloading
2025-04-21 08:57:05,193 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/more_itertools/more.py', reloading
2025-04-21 08:57:05,193 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_tokenizer.py', reloading
2025-04-21 08:57:05,193 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/__init__.py', reloading
2025-04-21 08:57:05,193 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/utils.py', reloading
2025-04-21 08:57:05,194 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/tags.py', reloading
2025-04-21 08:57:05,194 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/metadata.py', reloading
2025-04-21 08:57:05,194 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_structures.py', reloading
2025-04-21 08:57:05,194 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/requirements.py', reloading
2025-04-21 08:57:05,195 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/version.py', reloading
2025-04-21 08:57:05,195 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/markers.py', reloading
2025-04-21 08:57:05,195 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/specifiers.py', reloading
2025-04-21 08:57:05,195 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_elffile.py', reloading
2025-04-21 08:57:05,195 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_parser.py', reloading
2025-04-21 08:57:05,198 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_musllinux.py', reloading
2025-04-21 08:57:05,198 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/_manylinux.py', reloading
2025-04-21 08:57:05,198 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/licenses/__init__.py', reloading
2025-04-21 08:57:05,199 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/packaging/licenses/_spdx.py', reloading
2025-04-21 08:57:05,199 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__init__.py', reloading
2025-04-21 08:57:05,200 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/android.py', reloading
2025-04-21 08:57:05,200 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/macos.py', reloading
2025-04-21 08:57:05,200 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/unix.py', reloading
2025-04-21 08:57:05,200 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/api.py', reloading
2025-04-21 08:57:05,200 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/version.py', reloading
2025-04-21 08:57:05,201 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/windows.py', reloading
2025-04-21 08:57:05,201 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/platformdirs/__main__.py', reloading
2025-04-21 08:57:05,202 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_types.py', reloading
2025-04-21 08:57:05,202 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/__init__.py', reloading
2025-04-21 08:57:05,204 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_re.py', reloading
2025-04-21 08:57:05,204 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/tomli/_parser.py', reloading
2025-04-21 08:57:05,204 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_memo.py', reloading
2025-04-21 08:57:05,205 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/__init__.py', reloading
2025-04-21 08:57:05,205 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_exceptions.py', reloading
2025-04-21 08:57:05,205 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_decorators.py', reloading
2025-04-21 08:57:05,206 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_functions.py', reloading
2025-04-21 08:57:05,206 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_checkers.py', reloading
2025-04-21 08:57:05,206 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_union_transformer.py', reloading
2025-04-21 08:57:05,206 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_importhook.py', reloading
2025-04-21 08:57:05,207 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_pytest_plugin.py', reloading
2025-04-21 08:57:05,207 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_config.py', reloading
2025-04-21 08:57:05,207 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_transformer.py', reloading
2025-04-21 08:57:05,207 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_suppression.py', reloading
2025-04-21 08:57:05,207 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/typeguard/_utils.py', reloading
2025-04-21 08:57:05,208 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/__init__.py', reloading
2025-04-21 08:57:05,208 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/_setuptools_logging.py', reloading
2025-04-21 08:57:05,208 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/metadata.py', reloading
2025-04-21 08:57:05,209 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/util.py', reloading
2025-04-21 08:57:05,209 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/__main__.py', reloading
2025-04-21 08:57:05,209 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/wheelfile.py', reloading
2025-04-21 08:57:05,210 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/macosx_libfile.py', reloading
2025-04-21 08:57:05,210 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/_bdist_wheel.py', reloading
2025-04-21 08:57:05,210 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/bdist_wheel.py', reloading
2025-04-21 08:57:05,211 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/__init__.py', reloading
2025-04-21 08:57:05,212 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_tokenizer.py', reloading
2025-04-21 08:57:05,212 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/__init__.py', reloading
2025-04-21 08:57:05,212 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/utils.py', reloading
2025-04-21 08:57:05,213 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/tags.py', reloading
2025-04-21 08:57:05,213 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_structures.py', reloading
2025-04-21 08:57:05,213 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/requirements.py', reloading
2025-04-21 08:57:05,213 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/version.py', reloading
2025-04-21 08:57:05,213 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/markers.py', reloading
2025-04-21 08:57:05,214 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/specifiers.py', reloading
2025-04-21 08:57:05,214 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_elffile.py', reloading
2025-04-21 08:57:05,215 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_parser.py', reloading
2025-04-21 08:57:05,215 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_musllinux.py', reloading
2025-04-21 08:57:05,215 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/vendored/packaging/_manylinux.py', reloading
2025-04-21 08:57:05,215 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/__init__.py', reloading
2025-04-21 08:57:05,216 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/pack.py', reloading
2025-04-21 08:57:05,216 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/tags.py', reloading
2025-04-21 08:57:05,216 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/unpack.py', reloading
2025-04-21 08:57:05,216 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/wheel/cli/convert.py', reloading
2025-04-21 08:57:05,217 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/__init__.py', reloading
2025-04-21 08:57:05,217 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/glob.py', reloading
2025-04-21 08:57:05,217 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/compat/py310.py', reloading
2025-04-21 08:57:05,218 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/_vendor/zipp/compat/__init__.py', reloading
2025-04-21 08:57:05,218 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/__init__.py', reloading
2025-04-21 08:57:05,218 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/install_scripts.py', reloading
2025-04-21 08:57:05,218 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/bdist_egg.py', reloading
2025-04-21 08:57:05,219 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/easy_install.py', reloading
2025-04-21 08:57:05,219 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/install_egg_info.py', reloading
2025-04-21 08:57:05,219 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/dist_info.py', reloading
2025-04-21 08:57:05,219 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/install.py', reloading
2025-04-21 08:57:05,219 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/build_py.py', reloading
2025-04-21 08:57:05,220 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/bdist_rpm.py', reloading
2025-04-21 08:57:05,221 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/sdist.py', reloading
2025-04-21 08:57:05,221 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/build_clib.py', reloading
2025-04-21 08:57:05,221 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/setopt.py', reloading
2025-04-21 08:57:05,221 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/rotate.py', reloading
2025-04-21 08:57:05,222 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/install_lib.py', reloading
2025-04-21 08:57:05,222 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/build_ext.py', reloading
2025-04-21 08:57:05,222 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/test.py', reloading
2025-04-21 08:57:05,223 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/_requirestxt.py', reloading
2025-04-21 08:57:05,223 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/editable_wheel.py', reloading
2025-04-21 08:57:05,223 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/build.py', reloading
2025-04-21 08:57:05,223 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/develop.py', reloading
2025-04-21 08:57:05,223 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/saveopts.py', reloading
2025-04-21 08:57:05,224 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/alias.py', reloading
2025-04-21 08:57:05,224 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/egg_info.py', reloading
2025-04-21 08:57:05,224 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/command/bdist_wheel.py', reloading
2025-04-21 08:57:05,225 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/compat/py310.py', reloading
2025-04-21 08:57:05,225 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/compat/py311.py', reloading
2025-04-21 08:57:05,226 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/compat/__init__.py', reloading
2025-04-21 08:57:05,226 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/compat/py39.py', reloading
2025-04-21 08:57:05,226 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/compat/py312.py', reloading
2025-04-21 08:57:05,227 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/setupcfg.py', reloading
2025-04-21 08:57:05,227 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/__init__.py', reloading
2025-04-21 08:57:05,227 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/pyprojecttoml.py', reloading
2025-04-21 08:57:05,228 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_apply_pyprojecttoml.py', reloading
2025-04-21 08:57:05,228 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/expand.py', reloading
2025-04-21 08:57:05,228 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/__init__.py', reloading
2025-04-21 08:57:05,228 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_validations.py', reloading
2025-04-21 08:57:05,229 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/formats.py', reloading
2025-04-21 08:57:05,229 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/extra_validations.py', reloading
2025-04-21 08:57:05,229 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/error_reporting.py', reloading
2025-04-21 08:57:05,229 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_exceptions.py', reloading
2025-04-21 08:57:05,230 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_glob.py', reloading
2025-04-21 08:57:05,231 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_virtualenv.py', reloading
2025-04-21 08:57:05,231 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_windows_wrappers.py', reloading
2025-04-21 08:57:05,231 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_bdist_deprecations.py', reloading
2025-04-21 08:57:05,231 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/__init__.py', reloading
2025-04-21 08:57:05,232 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_depends.py', reloading
2025-04-21 08:57:05,232 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_find_py_modules.py', reloading
2025-04-21 08:57:05,233 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_egg_info.py', reloading
2025-04-21 08:57:05,233 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_unicode_utils.py', reloading
2025-04-21 08:57:05,233 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_archive_util.py', reloading
2025-04-21 08:57:05,233 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/script-with-bom.py', reloading
2025-04-21 08:57:05,233 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_sandbox.py', reloading
2025-04-21 08:57:05,235 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/namespaces.py', reloading
2025-04-21 08:57:05,235 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/textwrap.py', reloading
2025-04-21 08:57:05,235 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/contexts.py', reloading
2025-04-21 08:57:05,236 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_bdist_egg.py', reloading
2025-04-21 08:57:05,236 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_namespaces.py', reloading
2025-04-21 08:57:05,236 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/environment.py', reloading
2025-04-21 08:57:05,236 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/server.py', reloading
2025-04-21 08:57:05,236 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_warnings.py', reloading
2025-04-21 08:57:05,237 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_setuptools.py', reloading
2025-04-21 08:57:05,237 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_build_meta.py', reloading
2025-04-21 08:57:05,238 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_manifest.py', reloading
2025-04-21 08:57:05,238 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py', reloading
2025-04-21 08:57:05,238 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_build.py', reloading
2025-04-21 08:57:05,238 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_build_clib.py', reloading
2025-04-21 08:57:05,239 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/text.py', reloading
2025-04-21 08:57:05,239 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_sdist.py', reloading
2025-04-21 08:57:05,239 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_install_scripts.py', reloading
